id,first_name,last_name,position,age,year,state,country,stars,height,shooting2,shooting3,finishing,free_throw,ballwork,rebounding,defense,interior_defense,perimeter_defense,potential,potential_grade,pro_potential_grade,stamina,playtime_expectations,minutes,overall,personality,free_agency,recruiting_bias,work_ethic,academic_bias,player_id,team_id,team_abbr,college_id,college,draft_pick_id,draft_pick,drafted_team_id,drafted_team_abbr,prime_age,is_nba,max_requested,is_super_max_qualified,is_free_agent,is_g_league,is_two_way,is_waived,is_on_trade_block,is_first_team_anba,is_dpoy,is_mvp,is_international,is_retiring,position_one,position_two,position_three,position1_minutes,position2_minutes,position3_minutes,inside_percentage,mid_percentage,three_point_percentage,created_at,updated_at,deleted_at,spec_shooting2,spec_shooting3,spec_finishing,spec_free_throw,spec_ballwork,spec_rebounding,spec_interior_defense,spec_perimeter_defense,spec_count,drafted_round,previous_team_id,previous_team,is_accepting_offers,is_negotiating,minimum_value,signing_round,negotiation_round,archetype,inside_proportion,mid_range_proportion,three_point_proportion,p1_minutes,p2_minutes,p3_minutes,recruiting_bias_value,has_progressed,rejections,discipline,injury_rating,is_injured,injury_name,injury_type,weeks_of_recovery,injury_reserve,relative_id,notes,relative_type,is_int_generated,is_int_declared
3211,Gregg,Salazar,PF,33,11,,,0,6'5,12,13,11,12,15,11,16,4,11,39,C-,39,37,0,0,56,,,,,,3211,174,UTA,0,Canada,0,0,174,UTA,28,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"2023-01-05 19:14:02.677","2023-01-06 00:10:10.595",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3212,Tom,Ball,C,32,10,,,0,6'9,13,5,11,13,10,12,16,12,8,45,C,45,35,0,0,53,,,,,,3212,176,WAS,96,STAN,0,0,176,WAS,27,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"2023-01-05 19:14:03.437","2023-01-06 00:10:31.759",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3214,Ron,Schmidt,SG,32,10,,Japan,0,6'3,12,12,8,14,-3,13,16,10,14,34,D+,34,35,15,0,42,Average,Average,,Complacent,,3214,0,FA,81,MISS,0,0,148,CHA,26,1,0,0,1,0,0,0,0,0,0,0,0,1,SG,,,NULL,NULL,NULL,NULL,NULL,NULL,"2023-01-05 19:14:05.725","2025-08-05 16:56:10.293",NULL,1,0,1,0,1,0,1,0,4,0,0,,1,0,0.7,5,4,,0,0,0,0,0,0,,1,0,17,15,0,,,0,0,0,,0,0,0
3217,Gary,Campbell,SG,31,9,,,0,6'4,17,13,12,14,18,9,16,18,13,32,D,32,39,7,0,68,Average,Average,,"Center of Attention",,3217,8,"Denver Nuggets",37,GT,0,0,151,DEN,27,1,0,0,0,0,0,0,0,0,0,0,0,1,SG,,,NULL,NULL,NULL,NULL,NULL,NULL,"2023-01-05 19:14:08.008","2025-04-04 02:22:14.079",NULL,0,1,0,0,0,1,0,0,2,0,0,,1,0,0.7,6,5,,0,0,0,0,0,0,,1,0,12,13,0,,,0,0,0,,0,0,NULL
3224,Ruben,Love,C,32,10,,,0,6'10,13,14,9,13,12,12,16,9,14,48,C,48,40,0,0,57,,,,,,3224,163,NYK,7,ARK,0,0,163,NYK,28,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"2023-01-05 19:14:13.337","2023-01-06 00:08:28.586",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3225,Derrick,Pearson,PG,32,10,,Bulgaria,0,6'4,12,9,9,12,12,17,16,10,8,47,C,47,36,1,0,58,Motivational,Average,,Average,,3225,0,FA,110,UCF,0,0,164,OKC,25,1,0,0,1,0,0,0,0,0,0,0,0,1,PG,,,NULL,NULL,NULL,NULL,NULL,NULL,"2023-01-05 19:14:14.096","2025-08-05 16:56:13.394",NULL,0,0,0,0,0,0,0,0,0,0,0,,1,0,0.7,7,6,,0,0,0,0,0,0,,1,0,7,16,0,,,0,0,0,,0,0,0
3227,Lawrence,Thomas,SG,34,12,,,0,6'3,9,10,9,8,9,10,17,13,5,31,D,31,33,0,0,46,,,,,,3227,0,FA,124,WASH,0,0,168,POR,25,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"2023-01-05 19:14:15.613","2023-01-06 00:09:20.909",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3229,Arnold,Thompson,PF,33,11,,Germany,0,6'7,16,12,13,11,13,17,18,18,10,31,D,31,36,6,0,70,Paranoid,Average,,Average,,3229,0,FA,81,MISS,0,0,157,SDC,28,1,0,0,1,0,0,0,0,0,0,0,0,1,PF,,,NULL,NULL,NULL,NULL,NULL,NULL,"2023-01-05 19:14:17.129","2025-08-05 16:56:14.346",NULL,0,1,0,0,0,0,0,0,1,0,0,,1,0,0.7,5,4,,0,0,0,0,0,0,,1,0,14,9,0,,,0,0,0,,0,0,0
3230,Victor,Ross,C,32,10,,,0,6'9,10,15,14,13,8,12,18,14,10,67,B,67,37,0,0,58,,,,,,3230,171,SEA,62,MINN,0,0,171,SEA,25,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"2023-01-05 19:14:17.887","2023-01-06 00:09:49.322",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3233,Walter,Clark,C,33,11,,,0,6'10,15,10,9,6,11,9,16,14,14,39,C-,39,42,11,0,53,Cooperative,Average,,Average,,3233,4,"Charlotte Hornets",0,Ukraine,0,0,146,ATL,29,1,0,0,0,0,0,0,0,0,0,0,0,1,C,,,NULL,NULL,NULL,NULL,NULL,NULL,"2023-01-05 19:14:20.195","2024-05-20 15:23:41.529",NULL,0,1,1,0,0,1,0,1,4,0,1,ATL,1,0,2.5,8,6,"Stretch Bigs",0,0,0,0,0,0,,1,0,11,5,0,,,0,0,0,,0,0,NULL
3236,Bret,Carman,SF,33,11,,,0,6'5,14,20,12,11,14,13,16,14,14,63,B,63,37,0,0,68,,,,,,3236,150,DAL,98,TCU,0,0,150,DAL,27,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"2023-01-05 19:14:22.473","2023-01-05 19:14:22.473",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3237,Charley,Hooper,SF,32,10,,,0,6'8,13,11,9,15,13,12,16,9,13,46,C,46,36,1,28,58,Popular,Average,,Average,,3237,42,"Maccabi Tel Aviv ",60,MIST,0,0,154,HOU,27,1,0,0,0,0,0,0,0,0,0,0,1,1,SG,SF,,NULL,NULL,NULL,NULL,NULL,NULL,"2023-01-05 19:14:23.236","2024-05-20 15:23:42.457",NULL,0,0,0,0,0,0,0,0,0,0,11,HOU,1,0,2.4,8,5,,3.520226993405445,4.274818842916159,2.467785501534431,28,0,0,,1,0,14,5,0,,,0,0,0,,0,0,NULL
3238,Bennett,Bittner,PF,32,10,,,0,6'6,13,11,11,8,10,11,16,10,12,38,D+,38,36,0,0,53,,,,,,3238,154,HOU,95,USM,0,0,154,HOU,28,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"2023-01-05 19:14:23.994","2023-01-06 00:07:00.141",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3239,Pete,Clarke,C,34,12,,Norway,0,6'10,12,19,14,14,17,17,17,13,18,45,C,45,38,12,0,78,Average,Loyal,,Average,,3239,0,FA,106,TROY,0,0,41,IND,29,1,0,0,1,0,0,0,0,0,0,0,0,1,C,PF,,NULL,NULL,NULL,NULL,NULL,NULL,"2023-01-05 19:14:24.756","2025-08-05 16:56:15.909",NULL,0,0,0,0,0,1,1,0,2,0,12,IND,1,0,10,4,3,"Rim Protector",0,0,0,0,0,0,,1,0,14,20,0,,,0,0,0,,0,0,0
3240,Jose,Turner,SF,32,10,,,0,6'5,8,10,13,16,13,10,17,11,9,91,A+,91,35,8,0,57,Average,Average,,Complacent,,3240,13,"Los Angeles Lakers",75,ND,0,0,156,LAL,25,1,0,0,0,0,0,0,0,0,0,0,0,1,SF,PF,,NULL,NULL,NULL,NULL,NULL,NULL,"2023-01-05 19:14:25.502","2025-04-05 16:36:32.233",NULL,0,0,0,0,0,0,0,0,0,0,0,,1,0,0.7,5,4,,0,0,0,0,0,0,,1,0,13,13,0,,,0,0,0,,0,0,NULL
3243,Scott,Bailey,PF,32,10,,Algeria,0,6'5,5,13,6,5,16,16,16,6,8,61,B-,61,37,2,0,52,Average,Average,,Average,,3243,0,FA,134,SMC,0,0,161,MIN,25,1,0,0,1,0,0,0,0,0,0,0,0,1,PF,,,NULL,NULL,NULL,NULL,NULL,NULL,"2023-01-05 19:14:28.553","2025-08-05 16:56:17.173",NULL,0,0,1,1,0,0,1,0,3,0,0,,1,0,0.7,7,6,,0,0,0,0,0,0,,1,0,13,14,0,,,0,0,0,,0,0,0
3244,Jason,Lee,C,31,9,,,0,6'11,14,12,15,15,7,7,17,5,14,45,C,45,38,5,0,51,Average,Average,,Average,,3244,0,FA,85,PITT,0,0,162,NOP,25,1,0,0,1,0,0,0,0,0,0,0,1,1,C,PF,,NULL,NULL,NULL,NULL,NULL,NULL,"2023-01-05 19:14:29.321","2024-07-01 15:46:51.360",NULL,0,0,0,0,1,1,1,0,3,0,19,NOP,1,0,0.7,6,5,"Rim Protector",0,0,0,0,0,0,,1,0,11,7,0,,,0,0,0,,0,0,NULL
3246,Harold,Barnes,SG,34,12,,,0,6'2,14,17,16,8,12,12,16,15,12,88,A,88,38,5,10,66,Cooperative,Average,,Average,,3246,41,"LDLC ASVEL ",41,IND,0,0,167,PHX,27,1,0,0,0,0,0,0,0,0,0,0,1,1,SG,SF,,NULL,NULL,NULL,NULL,NULL,NULL,"2023-01-05 19:14:30.846","2024-05-20 15:23:44.961",NULL,0,0,0,1,0,0,0,0,1,0,0,,1,0,2.5,7,4,,1.2919344033534015,1.323223880975211,0.8958991611249619,10,0,0,,1,0,6,10,0,,,0,0,0,,0,0,NULL
3247,Edward,Flores,PG,34,12,,,0,6'2,13,5,13,14,10,9,17,7,13,59,B-,59,40,0,0,52,,,,,,3247,167,PHX,39,UHOU,0,0,167,PHX,29,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"2023-01-05 19:14:31.604","2023-01-06 00:09:07.782",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3248,Roberto,Sparks,C,30,8,,,0,6'10,13,7,13,18,9,10,18,9,16,37,D+,37,38,0,0,56,,,,,,3248,168,POR,98,TCU,0,0,168,POR,26,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"2023-01-05 19:14:32.362","2023-01-06 00:09:21.447",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3253,Isaac,Russell,PG,32,10,,,0,6'1,13,8,9,8,10,10,18,12,13,44,C-,44,41,0,0,50,,,,,,3253,0,FA,123,WAKE,0,0,147,BKN,26,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"2023-01-05 19:14:36.186","2023-01-06 00:05:53.230",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3259,Leslie,Collier,C,32,10,,,0,6'9,8,19,12,6,10,15,17,11,12,78,A-,78,43,3,0,59,Average,Average,,Average,,3259,0,,0,Croatia,0,0,158,MEM,26,1,0,0,1,0,0,0,0,0,0,0,0,1,C,,,NULL,NULL,NULL,NULL,NULL,NULL,"2023-01-05 19:14:40.902","2024-05-20 15:23:48.140",NULL,0,0,0,0,0,0,0,1,1,0,0,,1,0,2.4,7,4,"Stretch Bigs",0,0,0,0,0,0,,1,0,13,11,0,,,0,0,0,,0,0,NULL
3260,Cody,Torres,PG,34,12,,,0,6'1,5,12,10,10,9,6,16,13,3,47,C,47,33,0,0,42,,,,,,3260,0,FA,10,AUB,0,0,161,MIN,28,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"2023-01-05 19:14:41.660","2023-01-06 00:08:04.978",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3261,Johnny,Edwards,SG,32,10,,,0,6'4,18,12,11,19,11,13,17,10,17,27,D,27,41,0,0,64,,,,,,3261,166,PHI,135,VCU,0,0,166,PHI,25,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"2023-01-05 19:14:43.193","2023-01-05 19:14:43.193",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3262,Philip,Rogers,SG,33,11,,,0,6'1,10,11,14,9,14,9,16,13,8,53,C+,53,43,9,0,57,Focused,Average,,"Focuses on Max Weight",,3262,64,"Taipei Fubon Braves",111,UCLA,0,0,167,PHX,28,1,0,0,0,0,0,0,0,0,0,0,1,1,PG,SG,,NULL,NULL,NULL,NULL,NULL,NULL,"2023-01-05 19:14:43.951","2024-05-20 15:23:48.437",NULL,0,1,0,0,0,0,0,0,1,0,0,,1,0,2.5,8,6,,0,0,0,0,0,0,,1,0,14,12,0,,,0,0,0,,0,0,NULL
3263,Samuel,Rodriguez,PF,29,7,,,0,6'7,14,9,14,14,11,11,16,10,12,45,C,45,37,0,0,59,,,,,,3263,171,SEA,65,NAVY,0,0,171,SEA,25,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"2023-01-05 19:14:44.701","2023-01-06 00:09:49.861",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3266,Ryan,Washington,PF,33,11,,,0,6'7,13,11,13,9,8,11,16,11,6,48,C,48,36,0,0,51,,,,,,3266,176,WAS,0,Egypt,0,0,176,WAS,26,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"2023-01-05 19:14:46.980","2023-01-06 00:10:32.837",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3268,Jerry,Sanchez,SG,31,9,,,0,6'3,6,13,10,11,14,12,17,13,14,65,B,65,42,0,0,59,,,,,,3268,152,DET,123,WAKE,0,0,152,DET,26,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"2023-01-05 19:14:48.513","2023-01-06 00:06:41.489",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3269,Douglas,Edwards,C,31,9,,,0,6'9,13,9,9,9,13,12,17,9,12,28,D,28,40,0,0,54,,,,,,3269,156,LAL,0,Ghana,0,0,156,LAL,27,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"2023-01-05 19:14:49.275","2023-01-06 00:07:10.690",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3270,Dominick,Lawson,PF,33,11,,,0,6'7,11,10,11,10,8,12,16,12,9,50,C,50,40,0,0,51,,,,,,3270,164,OKC,125,WAST,0,0,164,OKC,28,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"2023-01-05 19:14:51.542","2023-01-06 00:08:37.965",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3275,Trevor,Harmon,SG,34,12,,,0,6'4,15,10,14,13,12,16,15,13,16,42,C-,42,32,17,0,68,Outgoing,Average,,Average,,3275,0,FA,73,NIU,0,0,176,WAS,30,1,0,0,1,0,0,0,0,0,0,0,0,1,SG,PG,,NULL,NULL,NULL,NULL,NULL,NULL,"2023-01-05 19:14:59.900","2024-07-01 15:46:56.770",NULL,0,1,0,0,0,0,0,0,1,0,0,,1,0,0.7,6,5,,0,0,0,0,0,0,,1,0,13,5,0,,,0,0,0,,0,0,NULL
3276,Josef,Kellogg,SF,33,11,,,0,6'8,11,10,12,14,9,6,15,7,12,68,B,68,35,0,0,47,,,,,,3276,177,BOS,0,Kenya,0,0,177,BOS,25,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"2023-01-05 19:15:00.658","2023-01-06 00:10:43.891",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3277,Ronnie,Gill,SF,31,9,,,0,6'6,19,12,15,20,11,10,16,15,8,70,B+,70,36,2,0,64,Average,Average,,"Working-Class mentality",,3277,0,FA,57,MIAF,0,0,148,CHA,25,1,0,0,1,0,0,0,0,0,0,0,0,1,SF,,,NULL,NULL,NULL,NULL,NULL,NULL,"2023-01-05 19:15:01.424","2024-08-20 16:00:31.965",NULL,1,0,0,0,1,0,0,1,3,0,0,,1,0,0.7,5,4,,0,0,0,0,0,0,,1,0,14,17,0,,,0,0,0,,0,0,NULL
3278,Henry,Kelly,C,31,9,,,0,6'10,12,15,10,14,13,17,15,17,9,29,D,29,42,12,0,66,"Book Worm",Average,,Complacent,,3278,0,FA,67,NEB,0,0,178,CLE,27,1,0,0,1,0,0,0,0,0,0,0,0,1,C,,,NULL,NULL,NULL,NULL,NULL,NULL,"2023-01-05 19:15:02.927","2024-07-01 15:46:57.443",NULL,0,0,0,0,1,0,0,0,1,0,0,,1,0,0.7,7,6,"Stretch Bigs",0,0,0,0,0,0,,1,0,8,11,0,,,0,0,0,,0,0,NULL
3280,Reginald,Mcbride,PF,33,11,,,0,6'5,12,9,17,15,16,15,16,14,11,41,C-,41,42,9,0,72,Average,"Drafted team discount",,Average,,3280,35,"Barcelona ",42,IOWA,0,0,41,IND,25,1,0,0,0,0,0,0,0,0,0,0,1,1,SF,PF,,NULL,NULL,NULL,NULL,NULL,NULL,"2023-01-05 19:15:05.356","2025-03-04 15:34:58.619",NULL,1,0,0,0,0,0,0,0,1,0,0,,1,0,0.7,4,3,,0,0,0,0,0,0,,1,0,14,16,0,,,0,0,0,,0,0,NULL
3282,Eric,Morris,SG,32,10,,,0,6'3,10,13,10,11,10,10,16,9,15,39,C-,39,41,0,0,53,,,,,,3282,160,MIL,123,WAKE,0,0,160,MIL,28,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"2023-01-05 19:15:06.929","2023-01-06 00:07:55.248",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3283,Randall,Chavez,SG,30,8,,,0,6'3,9,15,9,7,12,13,16,11,12,31,D,31,42,0,0,55,,,,,,3283,161,MIN,88,RUTG,0,0,161,MIN,25,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"2023-01-05 19:15:07.719","2023-01-05 19:15:07.719",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3285,Roger,Hoffman,PG,33,11,,,0,6'4,15,2,11,12,10,7,16,13,13,41,C-,41,37,11,0,50,Average,Average,,Average,,3285,0,FA,11,BALL,0,0,157,SDC,27,1,0,0,1,0,0,0,0,0,0,0,0,1,PG,,,NULL,NULL,NULL,NULL,NULL,NULL,"2023-01-05 19:15:10.262","2024-07-01 15:46:58.942",NULL,0,0,0,0,0,0,0,0,0,0,0,,1,0,0.7,6,5,,0,0,0,0,0,0,,1,0,13,11,0,,,0,0,0,,0,0,NULL
3287,Omer,Perron,PF,33,11,,,0,6'5,17,7,15,17,11,13,16,14,10,66,B,66,42,0,0,64,,,,,,3287,175,VAN,107,TLNE,0,0,175,VAN,27,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"2023-01-05 19:15:11.794","2023-01-05 19:15:11.794",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3288,Roy,Gonzalez,SG,33,11,,,0,6'1,13,12,12,15,12,10,15,14,7,30,D,30,38,0,0,57,,,,,,3288,176,WAS,101,TEX,0,0,176,WAS,26,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"2023-01-05 19:15:12.555","2023-01-05 19:15:12.555",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3293,Mauricio,Hitt,SF,33,11,,,0,6'8,12,4,8,17,9,12,16,11,9,59,B-,59,41,0,0,50,,,,,,3293,177,BOS,32,FSU,0,0,177,BOS,26,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"2023-01-05 19:15:17.116","2023-01-06 00:10:44.978",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3295,Raymond,Brooks,C,33,11,,,0,6'11,10,12,12,13,12,12,16,15,8,56,C+,56,44,0,0,58,,,,,,3295,151,DEN,83,ORST,0,0,151,DEN,25,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"2023-01-05 19:15:18.638","2023-01-05 19:15:18.638",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3297,Jeremy,Phillips,PF,35,13,,Iceland,0,6'8,11,15,11,13,13,15,16,13,20,45,C,45,36,6,0,68,Average,Average,,Average,,3297,0,FA,16,BUFF,0,0,152,DET,30,1,0,0,1,0,0,0,0,0,0,0,1,1,SF,PF,,NULL,NULL,NULL,NULL,NULL,NULL,"2023-01-05 19:15:20.170","2025-08-05 16:56:27.955",NULL,1,0,0,0,0,0,0,1,2,0,8,DEN,1,0,0.7,4,3,,0,0,0,0,0,0,,1,0,3,13,0,,,0,0,0,,0,0,0
3300,Chris,Bryant,SG,34,12,,,0,6'1,10,12,12,11,10,9,16,11,12,65,B,65,35,0,0,53,,,,,,3300,156,LAL,138,UCI,0,0,156,LAL,25,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"2023-01-05 19:15:22.436","2023-01-06 00:07:11.782",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
